"css-175oi2r href","css-9pa8cd src","css-1jxf684","css-1jxf684 2","css-146c3p1 href","css-146c3p1","css-146c3p1 2","css-1jxf684 href","css-1jxf684 4","css-1jxf684 5","css-1jxf684 href 2","css-1jxf684 6","css-1jxf684 7","css-1jxf684 8","css-1jxf684 9","css-175oi2r href 4","css-1jxf684 10","css-1jxf684 11","css-1jxf684 href 3","css-1jxf684 12","r-4qtqp9 src","css-1jxf684 13","css-1jxf684 href 4","css-1jxf684 14","css-1jxf684 15"
"https://x.com/Diego_887129","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Diego","@Diego_887129","https://x.com/Diego_887129/status/2009637324850934078","7h","Respondiendo a","https://x.com/Thaeus4","@Thaeus4","","https://x.com/kindrionl","@kindrionl","Qual a parte de que a vegetação demora DÉCADAS até crescer na","Patagônia","o imbecil não conseguiu ler?","https://x.com/Diego_887129/status/2009637324850934078/analytics","66","2","https://x.com/Diego_887129/status/2009637324850934078/people","y 2 más","","","","5",""
"https://x.com/ChicaDeFuegooo","https://pbs.twimg.com/profile_images/1874978244950192128/tyKtLiZ3_normal.jpg","Nicole","@ChicaDeFuegooo","https://x.com/ChicaDeFuegooo/status/2009631283186663912","7h","En respuesta a","https://x.com/laderechadiario","@laderechadiario","","","","de qué nacionalidad es la persona que encontraron en la","","provocando incendios?","https://x.com/ChicaDeFuegooo/status/2009631283186663912/analytics","54","1","","","https://abs-0.twimg.com/emoji/v2/svg/1f1e6-1f1f7.svg","@grok","https://x.com/grok","","Patagonia"
"https://x.com/CamposVict96692","https://pbs.twimg.com/profile_images/1888251586092105728/alNcPK-Z_normal.jpg","Victor Campos","@CamposVict96692","https://x.com/CamposVict96692/status/2009619258431373556","8h","","","","","","","dime que esta pasando con los incendios en la","patagonia",", y quienes son los culpables. De pasada etiqueta a entes bomberiles y ayudame a crear una forma de defender la","https://x.com/CamposVict96692/status/2009619258431373556/analytics","6","","","","https://abs-0.twimg.com/emoji/v2/svg/1f1e8-1f1f1.svg","@grok","https://x.com/grok","","patagonia"
"https://x.com/Diego_887129","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Diego","@Diego_887129","https://x.com/Diego_887129/status/2009617359590289780","8h","En respuesta a","https://x.com/grok","@grok","y","https://x.com/Thaeus4","@Thaeus4","Explica pra esse imbecil duas coisas: que a vegetação da","","é diferente e de crescimento lento. E 2, que há envolvimento de supostos turistas no início de pelo menos alguns destes incêndios.","https://x.com/Diego_887129/status/2009617359590289780/analytics","168","2","https://x.com/Samuelsworld","@Samuelsworld","","@grok","https://x.com/grok","1","patagônia"
"https://x.com/julibot4","https://pbs.twimg.com/profile_images/1896055988588806144/AeobEWxO_normal.jpg","Koita","@julibot4","https://x.com/julibot4/status/2009611876691591455","9h","En respuesta a","https://x.com/IngePeppe","@IngePeppe","y","https://x.com/juanKa_molina","@juanKa_molina","Ehm sí. Leíste lo de Grok? Sabías que la humanidad planta en montañas hace siglos, y sobre todo, en la","patagonia","se lleva al ganado a comer.
Te dejo un emprendimiento que YA está en curso, lejos de árboles, que prácticamente privatiza una laguna.","https://x.com/julibot4/status/2009611876691591455/analytics","26","1","https://x.com/grok","@grok","https://abs-0.twimg.com/emoji/v2/svg/1f41e.svg","pueblocarao.com","","","Pueblo Carao - Aldea de montaña"
"https://x.com/saludmentalono","https://pbs.twimg.com/profile_images/1943144926394327040/MJhrwVp3_normal.jpg","Genghis Kant","@saludmentalono","https://x.com/saludmentalono/status/2009607409598357583","9h","En respuesta a","https://x.com/conlosninosno0","@conlosninosno0","y","https://x.com/JuezLopezMDP","@JuezLopezMDP","las granadas en la","","donde estaban hechas?","https://x.com/saludmentalono/status/2009607409598357583/analytics","23","1","https://x.com/grok","@grok","","@grok","https://x.com/grok","","patagonia"
"https://x.com/saludmentalono","https://pbs.twimg.com/profile_images/1943144926394327040/MJhrwVp3_normal.jpg","Genghis Kant","@saludmentalono","https://x.com/saludmentalono/status/2009606393796718962","9h","Respondiendo a","https://x.com/tangrove","@tangrove","","https://x.com/grok","@grok","de qué origen son las granadas encontradas en la","",", no las de la foto que te mostraron para mentir","https://x.com/saludmentalono/status/2009606393796718962/analytics","345","1","https://x.com/saludmentalono/status/2009606393796718962/people","y 2 más","","@grok","https://x.com/grok","","patagonia"
"https://x.com/tangrove","https://pbs.twimg.com/profile_images/1128476340343267328/qNq8h_QU_normal.jpg","Domingo Strasmore","@tangrove","https://x.com/tangrove/status/2009604787176915122","9h","En respuesta a","https://x.com/grok","@grok","y","https://x.com/zerpa_dary13231","@zerpa_dary13231","un grupo de turistas israelitas identificados como agentes del idf quemaron miles de hectáreas en la","","argentina hace unos días. Lo mismo ocurrió en chile el 2012. Se encontraron en argentina granadas fabricadas por Israel. Relaciona ambos hechos.","https://x.com/tangrove/status/2009604787176915122/analytics","51","1","https://x.com/porqetendencias","@porqetendencias","","@grok","https://x.com/grok","","Patagonia"
"https://x.com/LucasPrinci","https://pbs.twimg.com/profile_images/1944115269246287872/O7yfFu8R_normal.jpg","Principe Gallina","@LucasPrinci","https://x.com/LucasPrinci/status/2009599855300424015","9h","En respuesta a","https://x.com/MartinDandach","@MartinDandach","","","","desde que año se incendia la","","contale a estos kukas muertos de hambre","https://x.com/LucasPrinci/status/2009599855300424015/analytics","84","1","","","https://abs-0.twimg.com/emoji/v2/svg/1f414.svg","@grok","https://x.com/grok","1","patagonia"
"https://x.com/RedQReckoning","https://pbs.twimg.com/profile_images/1816103958047514626/UsWKMIZK_normal.jpg","RedReckoning","@RedQReckoning","https://x.com/RedQReckoning/status/2009594033967186353","10h","En respuesta a","https://x.com/Lasurak","@Lasurak","y","https://x.com/DD_Geopolitics","@DD_Geopolitics","Hey","patagonia","what does israel want with","https://x.com/RedQReckoning/status/2009594033967186353/analytics","853","2","","","","@grok","https://x.com/grok","",""
"https://x.com/cuco_ness","https://pbs.twimg.com/profile_images/1363025055186182146/2mfDvhqJ_normal.jpg","cuco ness","@cuco_ness","https://x.com/cuco_ness/status/2009540475741438159","13h","En respuesta a","https://x.com/laderechadiario","@laderechadiario","","","","por qué","","afirma que son los mapuches además de catalogarlos como terroristas pero no menciona nada de los israelíes que han sido encontrados infraganti intentando iniciar incendios en la","https://x.com/cuco_ness/status/2009540475741438159/analytics","169","2","","","","@grok","https://x.com/grok","","Patagonia"
"https://x.com/Jf20042323","https://pbs.twimg.com/profile_images/2009034295583637506/eCxL7vKw_normal.jpg","Jf","@Jf20042323","https://x.com/Jf20042323/status/2009654182278803754","6h","En respuesta a","https://x.com/grok","@grok","y","https://x.com/PamphletsY","@PamphletsY","es claro que son de Israel, hay una población de ellos en la","0:03 / 3:52","","https://x.com/Jf20042323/status/2009654182278803754/analytics","44","1","","","","@grok","https://x.com/grok","","Patagonia"
"https://x.com/julibot4","https://pbs.twimg.com/profile_images/1896055988588806144/AeobEWxO_normal.jpg","Koita","@julibot4","https://x.com/julibot4/status/2009611876691591455","9h","En respuesta a","https://x.com/IngePeppe","@IngePeppe","Ehm sí. Leíste lo de Grok? Sabías que la humanidad planta en montañas hace siglos, y sobre todo, en la","","patagonia","se lleva al ganado a comer.
Te dejo un emprendimiento que YA está en curso, lejos de árboles, que prácticamente privatiza una laguna.","@grok","pueblocarao.com","https://x.com/julibot4/status/2009611876691591455/analytics","1","y","https://x.com/juanKa_molina","26","https://abs-0.twimg.com/emoji/v2/svg/1f41e.svg","@juanKa_molina","https://x.com/grok","Pueblo Carao - Aldea de montaña","Emprendimiento inmobiliario a 6km de Esquel, sobre las costas de la laguna Carao, en una suave ladera al borde de la Cordillera."
"https://x.com/kuhnast01","https://pbs.twimg.com/profile_images/1965535194028396544/1hznICXl_normal.jpg","Daniel Kuhnast Pseudo Science Aquarius/ INTJ","@kuhnast01","https://x.com/kuhnast01/status/2009522142585434178","15h","En respuesta a","https://x.com/grok","@grok","y","https://x.com/gisoleok","@gisoleok","Yes I’m sorry","Patagonia","and numerous articles and post or claiming IDF and Israel","https://x.com/kuhnast01/status/2009522142585434178/analytics","28","1","","","","@grok","https://x.com/grok","",""
"https://x.com/argmp17","https://pbs.twimg.com/profile_images/1965311407777370112/LsqVfcHG_normal.jpg","ARTHUR","@argmp17","https://x.com/argmp17/status/2009515852799058025","15h","En respuesta a","https://x.com/piedrahitangela","@piedrahitangela","","","","es cierto que los israelíes están ocupando paulatinamente la","","Argentina?","https://x.com/argmp17/status/2009515852799058025/analytics","309","1","","","https://abs-0.twimg.com/emoji/v2/svg/1f1e8-1f1f4.svg","@grok","https://x.com/grok","","patagonia"
"https://x.com/pumgolazo","https://pbs.twimg.com/profile_images/1881415616797548545/bCsgpKV7_normal.jpg","MESSI PATEANDO LAS T0RRES GEMELAS","@pumgolazo","https://x.com/pumgolazo/status/2009507844807381482","15h","Respondiendo a","https://x.com/RollerRexRider","@RollerRexRider","","https://x.com/grok","@grok","No, that's not what I said. I said that there are protected areas because they are nature reserves, and that when they are ravaged by fire, they lose their protection. Whether it was a grenade or not is irrelevant. The fact that","Patagonia","is overrun with Israelis is a fact.","https://x.com/pumgolazo/status/2009507844807381482/analytics","45","1","https://x.com/pumgolazo/status/2009507844807381482/people","y 2 más","","","","2",""
"https://x.com/explainthispos","https://pbs.twimg.com/profile_images/1968001192396541952/C1iS-G92_normal.jpg","explain this post","@explainthispos","https://x.com/explainthispos/status/2009500026788274662","16h","En respuesta a","https://x.com/Pacto_Secreto","@Pacto_Secreto","","","","cuantas propiedades tiene eduardo elsztain en la","","argentina?","https://x.com/explainthispos/status/2009500026788274662/analytics","440","1","","","","@grok","https://x.com/grok","Cuenta parodia","patagonia"
"https://x.com/Minimamente2","https://pbs.twimg.com/profile_images/1731164209855987712/wrlkRf1L_normal.jpg","Minimamente","@Minimamente2","https://x.com/Minimamente2/status/2009496206427476224","16h","En respuesta a","https://x.com/NikiNikitaLiana","@NikiNikitaLiana","y","https://x.com/danenero8","@danenero8","Te le desmiente","Patagonia",". Anda apagar el fuego en la","https://x.com/Minimamente2/status/2009496206427476224/analytics","170","1","","","","@grok","https://x.com/grok","",""
"https://x.com/WLotusofLight","https://pbs.twimg.com/profile_images/1854673100245549056/nHQ9LOf8_normal.jpg","White Lotus","@WLotusofLight","https://x.com/WLotusofLight/status/2009478654217318643","17h","En respuesta a","https://x.com/anna_aitbuakleh","@anna_aitbuakleh","y","https://x.com/DD_Geopolitics","@DD_Geopolitics","is this true about","","sold to Israelis?","https://x.com/WLotusofLight/status/2009478654217318643/analytics","1 mil","2","https://x.com/ekcollapse","@ekcollapse","","@grok","https://x.com/grok","","Patagonia"
"https://x.com/DovaProduc88436","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Dova Productions","@DovaProduc88436","https://x.com/DovaProduc88436/status/2009476640305475801","18h","En respuesta a","https://x.com/piedrahitangela","@piedrahitangela","","","","qué está pasando en la","","?","https://x.com/DovaProduc88436/status/2009476640305475801/analytics","538","1","","","","@grok","https://x.com/grok","","Patagonia"
"https://x.com/SebaBourque1910","https://pbs.twimg.com/profile_images/2004039286912319488/kiwDCqAI_normal.jpg","Seba Bourque","@SebaBourque1910","https://x.com/SebaBourque1910/status/2009456666199388381","19h","En respuesta a","https://x.com/grok","@grok","y","https://x.com/porqetendencias","@porqetendencias","Por que se ve el mapa de la","patagonia","? Tiene que ver con el Plan Andina?","https://x.com/SebaBourque1910/status/2009456666199388381/analytics","296","2","","","https://abs-0.twimg.com/emoji/v2/svg/26aa.svg","","","",""
"https://x.com/saludmentalono","https://pbs.twimg.com/profile_images/1943144926394327040/MJhrwVp3_normal.jpg","Genghis Kant","@saludmentalono","https://x.com/saludmentalono/status/2009451419573825920","19h","En respuesta a","https://x.com/riellodecba","@riellodecba","","","","confirma el origen de las granadas que se encontraron en la","","","https://x.com/saludmentalono/status/2009451419573825920/analytics","52","","","","","@grok","https://x.com/grok","","Patagonia"
"https://x.com/ntrmnrs","https://pbs.twimg.com/profile_images/2000393911454355468/2Vpm54xX_normal.jpg","Ntrm","@ntrmnrs","https://x.com/ntrmnrs/status/2009449963517088228","19h","Respondiendo a","https://x.com/grok","@grok","","https://x.com/mateowgnr","@mateowgnr","Argentina NO QUISO RECONOCER FALLO Y MOVILIZO TROPAS. ARGENTINA APROVECHO GUERRA CHILE PERU BOLIVIA PARA AVANZAR en la","patagonia",". Da igual. quedo claro","https://x.com/ntrmnrs/status/2009449963517088228/analytics","37","1","https://x.com/ntrmnrs/status/2009449963517088228/people","y 2 más","","","","",""
"https://x.com/mwalko","https://pbs.twimg.com/profile_images/1980408803829985281/ieMVuV4N_normal.jpg","Matias Walkoski","@mwalko","https://x.com/mwalko/status/2009449186492928400","19h","En respuesta a","https://x.com/grok","@grok","y","https://x.com/DD_Geopolitics","@DD_Geopolitics","how many hectares of","","land does Eduardo Elsztein (top Milei's supporter) own either indirectly through IRSA or Cresud or personaly?","https://x.com/mwalko/status/2009449186492928400/analytics","150","1","","","","@grok","https://x.com/grok","5","Patagonia"
"https://x.com/Minimamente2","https://pbs.twimg.com/profile_images/1731164209855987712/wrlkRf1L_normal.jpg","Minimamente","@Minimamente2","https://x.com/Minimamente2/status/2009496206427476224","16h","En respuesta a","https://x.com/NikiNikitaLiana","@NikiNikitaLiana","Te le desmiente","https://x.com/grok","@grok",". Anda apagar el fuego en la","Patagonia","mejor.","https://x.com/Minimamente2/status/2009496206427476224/analytics","1","y","https://x.com/danenero8","170","","@danenero8","","",""
"https://x.com/GordaAbrazo","https://pbs.twimg.com/profile_images/1964715721230819328/VoCNoI1O_normal.jpg","Micho Tito Negro Gordo","@GordaAbrazo","https://x.com/GordaAbrazo/status/2009443947777818796","20h","En respuesta a","https://x.com/grok","@grok","y","https://x.com/porqetendencias","@porqetendencias","pero podría ser el plan andinia o el plan de los nazis qué se querían refugiar o se refugiaron en la","","?","https://x.com/GordaAbrazo/status/2009443947777818796/analytics","51","1","","","","@grok","https://x.com/grok","","patagonia"
"https://x.com/GordaAbrazo","https://pbs.twimg.com/profile_images/1964715721230819328/VoCNoI1O_normal.jpg","Micho Tito Negro Gordo","@GordaAbrazo","https://x.com/GordaAbrazo/status/2009441890127470948","20h","En respuesta a","https://x.com/porqetendencias","@porqetendencias","","","","poner contexto. Por que la comunidad quiere entender que es solo un mapa de la","","cuando es de toda la república argentina?","https://x.com/GordaAbrazo/status/2009441890127470948/analytics","266","1","","","","@grok","https://x.com/grok","","patagonia"
"https://x.com/Traelacopamessi","https://pbs.twimg.com/profile_images/1794931532328587265/HFInuSu__normal.jpg","Pablo Vazquez","@Traelacopamessi","https://x.com/Traelacopamessi/status/2009441488665760097","20h","En respuesta a","https://x.com/ArtemJoyero1","@ArtemJoyero1","","","","te voy a utilizar bien y no te voy a pedir que cambias ninguna imagen. Quiero que me hagas un resumen de lo que dice este tipo, en el contexto de que hoy salió a la luz un video viejo suyo con idea de negocios en la","","con comentarios de israelíes apoyándolo.","https://x.com/Traelacopamessi/status/2009441488665760097/analytics","1 mil","1","","","","@grok","https://x.com/grok","","Patagonia"
"https://x.com/saludmentalono","https://pbs.twimg.com/profile_images/1943144926394327040/MJhrwVp3_normal.jpg","Genghis Kant","@saludmentalono","https://x.com/saludmentalono/status/2009434156711772549","20h","Respondiendo a","https://x.com/HirumaBerserker","@HirumaBerserker","","https://x.com/Chekopete6969","@Chekopete6969","hablamos de las granadas encontradas en la","",". Según evidencia material, dónde fueron fabricadas?","https://x.com/saludmentalono/status/2009434156711772549/analytics","405","1","https://x.com/saludmentalono/status/2009434156711772549/people","y 2 más","","@grok","https://x.com/grok","","patagonia"
"https://x.com/saludmentalono","https://pbs.twimg.com/profile_images/1943144926394327040/MJhrwVp3_normal.jpg","Genghis Kant","@saludmentalono","https://x.com/saludmentalono/status/2009432858109391012","20h","En respuesta a","https://x.com/grok","@grok","y","https://x.com/Chekopete6969","@Chekopete6969","te referís a las granadas encontradas en la","","? hablamos de eso","https://x.com/saludmentalono/status/2009432858109391012/analytics","540","2","https://x.com/simangeo","@simangeo","","@grok","https://x.com/grok","","patagonia"
"https://x.com/saludmentalono","https://pbs.twimg.com/profile_images/1943144926394327040/MJhrwVp3_normal.jpg","Genghis Kant","@saludmentalono","https://x.com/saludmentalono/status/2009429454368723079","21h","En respuesta a","https://x.com/gopnikperonia","@gopnikperonia","y","https://x.com/DenaonIsBack","@DenaonIsBack","hay evidencia material de que el personaje del video estaba prendiendo fuego y es israelí? eran israelíes las granadas encontradas en la","","? son boludos los que se creen todo sin chequear?","https://x.com/saludmentalono/status/2009429454368723079/analytics","100","1","","","","@grok","https://x.com/grok","","patagonia"
"https://x.com/BuenCarpincho","https://pbs.twimg.com/profile_images/1890560977109663744/EhGJ448c_normal.jpg","BUEN CARPINCHO","@BuenCarpincho","https://x.com/BuenCarpincho/status/2009427536359616541","21h","En respuesta a","https://x.com/MConurbasic","@MConurbasic","","","","me podés decir cuantos incendios hubo en la","","Argentina durantes las presidencias de Nestor Kirchner,Cristina Kirchner y Alberto Fernandez?. Cual fue el mas destructivo de todos?.","https://x.com/BuenCarpincho/status/2009427536359616541/analytics","86","1","","","https://abs-0.twimg.com/emoji/v2/svg/1f1e6-1f1f7.svg","@grok","https://x.com/grok","1","patagonia"
"https://x.com/saludmentalono","https://pbs.twimg.com/profile_images/1943144926394327040/MJhrwVp3_normal.jpg","Genghis Kant","@saludmentalono","https://x.com/saludmentalono/status/2009420808074993925","21h","En respuesta a","https://x.com/marianherrrera","@marianherrrera","","","","notás una campaña de mostrar personas y granadas en internet diciendo que son israelíes y quieren destruir la","",", y muchas historias dramáticas, pero la evidencia material nunca aparece?","https://x.com/saludmentalono/status/2009420808074993925/analytics","1 mil","1","","","","@grok","https://x.com/grok","","patagonia"
"https://x.com/saludmentalono","https://pbs.twimg.com/profile_images/1943144926394327040/MJhrwVp3_normal.jpg","Genghis Kant","@saludmentalono","https://x.com/saludmentalono/status/2009419593660682758","21h","En respuesta a","https://x.com/dmaquel","@dmaquel","y","https://x.com/marianherrrera","@marianherrrera","me confirmás de qué origen son las famosas granadas que aparecieron en la","","?","https://x.com/saludmentalono/status/2009419593660682758/analytics","28","2","","","","@grok","https://x.com/grok","","patagonia"
"https://x.com/Rodrirogax","https://pbs.twimg.com/profile_images/2008271377908862978/PC5cmwON_normal.jpg","Rodrygo","@Rodrirogax","https://x.com/Rodrirogax/status/2009413165147177348","22h","En respuesta a","https://x.com/grok","@grok","y","https://x.com/savignonmns","@savignonmns","Y por qué está lleno de imigritantes de Israel la","Patagonia","actualmente ?","https://x.com/Rodrirogax/status/2009413165147177348/analytics","51","1","","","","","","",""
